"Gene.ID","mycOFF.mean","mycON.mean"
"AP3M1",57.9846848888889,46.9458316
"AP3M2",6.115464,23.1897299
"AP3S1",48.1986672222222,85.5070541
"AP3S2",12.6570108888889,10.4215599
"AP4B1",37.330558,21.8593118
"AP4B1-AS1",10.7823321111111,4.3654605
"AP4E1",21.8451131111111,9.9728874
"AP4M1",9.50188511111111,6.9907384
"AP4S1",9.70655655555556,4.7591487
"AP5B1",11.4377844444444,10.0856283
"AP5M1",40.5205824444444,33.1656596
"AP5S1",8.838528,6.9738442
"AP5Z1",39.0297012222222,18.6984039
"APAF1",21.0750052222222,6.2612742
"APBA3",17.3696196666667,10.6569441
"APBB1",0.651070111111111,0.4102621
"APBB1IP",257.023576444444,106.5697952
"APBB2",0.137729555555556,0.6623924
"APBB3",9.46627566666667,5.8354198
"APC",14.3907017777778,9.1943589
"APC2",1.24874566666667,0.6181438
"APCDD1",41.5519378888889,12.9941444
"APEH",65.3839725555556,117.1128319
"APEX1",110.357922,384.4489717
"APEX2",35.4622716666667,38.9093826
"APH1A",83.0285846666667,62.8416966
"APH1B",17.2167502222222,7.6561743
"API5",56.8733563333333,105.3235129
"APIP",48.0188946666667,80.6200629
"APITD1",5.09266066666667,15.9682278
"APLF",1.60185577777778,0.6514367
"APLP1",1.98899,3.2639037
"APLP2",6.17702011111111,18.3893045
"APMAP",32.4129137777778,70.355481
"APOA1BP",43.6705903333333,89.3492096
"APOBEC2",0.858534333333333,0.7131466
"APOBEC3B",10.4502874444444,9.6771137
"APOBEC3C",179.193767888889,148.5605881
"APOBEC3D",45.1125712222222,10.522355
"APOBEC3F",32.1266991111111,7.3122829
"APOBEC3G",140.167638222222,61.2680411
"APOBEC3H",30.3708634444444,10.9108408
"APOBR",60.8509991111111,4.1791449
"APOC1",3.23578511111111,6.9608924
"APOE",0.504645111111111,0.7211847
"APOL1",61.8458338888889,8.8127449
"APOL2",127.930250444444,56.1368984
"APOL3",93.3632575555555,25.1606727
"APOL6",48.2092293333333,6.9576316
"APOLD1",0.138780333333333,0.2944939
"APOM",7.64591855555556,9.035321
"APOO",5.623661,28.2462705
"APOOL",9.53129955555556,10.9257786
"APOPT1",27.0941345555556,41.1347399
"APP",54.0826857777778,136.2284928
"APPBP2",16.6771802222222,9.8528643
"APPL1",27.4233448888889,29.1201251
"APPL2",14.0820734444444,8.0290861
"APRT",168.170364444444,454.1955839
"APTX",35.655917,61.4920479
"AQP11",0.613292,1.3321288
"AQR",38.279234,38.4389304
"ARAF",77.3327958888889,39.1343995
"ARAP1",129.409402555556,49.7303578
"ARAP2",12.8046485555556,3.4262455
"ARCN1",96.4216588888889,68.7932617
"AREL1",29.7119193333333,19.6009452
"ARF1",247.439095333333,384.8101531
"ARF3",180.732014777778,137.1750291
"ARF4",78.3878318888889,83.3350485
"ARF5",140.528483,135.4641273
"ARF6",128.387012,87.6187424
"ARFGAP1",72.7718293333333,56.484628
"ARFGAP2",91.730667,75.1402298
"ARFGAP3",28.9645091111111,16.1866014
"ARFGEF1",5.09604066666667,1.9022236
"ARFGEF2",21.9710953333333,19.5183718
"ARFIP1",28.1533728888889,20.9144873
"ARFIP2",20.6393022222222,29.2464954
"ARFRP1",20.2374965555556,31.4263775
"ARG2",9.98895466666667,11.1941528
"ARGLU1",362.030127666667,243.9067734
"ARHGAP1",44.8142712222222,27.9148901
"ARHGAP10",6.04336355555556,12.0877126
"ARHGAP11A",14.9604628888889,40.1694745
"ARHGAP11B",8.74566166666667,15.7621696
"ARHGAP12",11.4253872222222,6.8763069
"ARHGAP15",103.787812888889,61.9839569
"ARHGAP17",136.281259444444,95.527375
"ARHGAP18",10.761151,2.526173
"ARHGAP19",17.5196201111111,26.1167712
"ARHGAP24",30.7817632222222,9.4162074
"ARHGAP25",100.809984,11.425987
"ARHGAP26",5.58156444444444,1.9372264
"ARHGAP27",174.613338777778,30.170603
"ARHGAP30",287.540452777778,94.200982
"ARHGAP31",21.6212372222222,3.2068204
"ARHGAP33",3.73859966666667,2.9250109
"ARHGAP35",18.4017798888889,15.3021096
"ARHGAP39",2.05857033333333,3.8171391
"ARHGAP4",218.332361888889,76.2523888
"ARHGAP42",11.8211705555556,3.1020098
"ARHGAP44",0.379378333333333,1.544474
"ARHGAP5",23.8171763333333,16.0601811
"ARHGAP5-AS1",3.48360933333333,3.9412129
"ARHGAP6",21.9526797777778,11.5510412
"ARHGAP9",194.824261222222,23.4117726
"ARHGDIA",267.274112222222,300.4370087
"ARHGDIB",1749.92180711111,602.2214539
"ARHGEF1",222.819356333333,70.231578
"ARHGEF11",47.6081554444444,8.9237399
"ARHGEF12",11.6247775555556,2.9916963
"ARHGEF17",7.31289277777778,8.2226414
"ARHGEF18",77.5774765555555,43.0239753
"ARHGEF2",148.522050555556,54.4580964
"ARHGEF25",2.81476311111111,4.6099182
"ARHGEF3",84.5903725555556,49.5935497
"ARHGEF34P",0.882984777777778,0.2596502
"ARHGEF39",7.27807766666667,5.4277259
"ARHGEF40",2.448025,0.1923202
"ARHGEF5",1.630908,0.4672423
